review_text,sentiment,star_rating,category
"Terrible electronics, completely unreliable and frustrating.",negative,2,electronics
"Superb software, high quality and long-lasting.",positive,4,software
"Neither great nor terrible, just another clothing.",neutral,3,clothing
"An average movies, nothing to complain about.",neutral,3,movies
"Neither great nor terrible, just another software.",neutral,3,software
"Terrible software, completely unreliable and frustrating.",negative,1,software
"Neither great nor terrible, just another travel.",neutral,3,travel
Absolutely love this customer_service! Exceeded my expectations.,positive,4,customer_service
"Very disappointed with this electronics, expected better.",negative,2,electronics
Absolutely love this electronics! Exceeded my expectations.,positive,5,electronics
"The worst clothing I have ever bought, do not recommend.",negative,1,clothing
Absolutely love this customer_service! Exceeded my expectations.,positive,4,customer_service
The clothing meets expectations but isn't impressive.,neutral,3,clothing
Absolutely love this customer_service! Exceeded my expectations.,positive,5,customer_service
The best travel I have ever used. Totally worth it!,positive,4,travel
"An average travel, nothing to complain about.",neutral,3,travel
"Horrible experience with this movies, waste of money.",negative,2,movies
The best movies I have ever used. Totally worth it!,positive,4,movies
"The worst customer_service I have ever bought, do not recommend.",negative,1,customer_service
The best food I have ever used. Totally worth it!,positive,4,food
"The customer_service is decent, not great but not bad either.",neutral,3,customer_service
"Superb movies, high quality and long-lasting.",positive,5,movies
"The electronics is decent, not great but not bad either.",neutral,3,electronics
"Great value for money, perfect for my needs in customer_service.",positive,5,customer_service
"Great value for money, perfect for my needs in healthcare.",positive,5,healthcare
"Great value for money, perfect for my needs in movies.",positive,4,movies
"The food is decent, not great but not bad either.",neutral,3,food
"Terrible healthcare, completely unreliable and frustrating.",negative,1,healthcare
"Not worth the hype, bad healthcare, regret my purchase.",negative,2,healthcare
"Mediocre performance, but does the job for a healthcare.",neutral,3,healthcare
The food meets expectations but isn't impressive.,neutral,3,food
"Horrible experience with this healthcare, waste of money.",negative,2,healthcare
"Neither great nor terrible, just another customer_service.",neutral,3,customer_service
"Very disappointed with this clothing, expected better.",negative,2,clothing
The best clothing I have ever used. Totally worth it!,positive,5,clothing
"Terrible customer_service, completely unreliable and frustrating.",negative,2,customer_service
"Horrible experience with this travel, waste of money.",negative,2,travel
"Great value for money, perfect for my needs in electronics.",positive,5,electronics
"The clothing is decent, not great but not bad either.",neutral,3,clothing
Absolutely love this electronics! Exceeded my expectations.,positive,5,electronics
"Superb software, high quality and long-lasting.",positive,4,software
"Very disappointed with this electronics, expected better.",negative,2,electronics
The electronics meets expectations but isn't impressive.,neutral,3,electronics
"The worst movies I have ever bought, do not recommend.",negative,2,movies
"Superb travel, high quality and long-lasting.",positive,5,travel
"Mediocre performance, but does the job for a food.",neutral,3,food
"Superb healthcare, high quality and long-lasting.",positive,4,healthcare
"The clothing is decent, not great but not bad either.",neutral,3,clothing
"The worst travel I have ever bought, do not recommend.",negative,2,travel
"The worst travel I have ever bought, do not recommend.",negative,2,travel
"Very disappointed with this travel, expected better.",negative,1,travel
"Not worth the hype, bad movies, regret my purchase.",negative,2,movies
The best clothing I have ever used. Totally worth it!,positive,5,clothing
The food meets expectations but isn't impressive.,neutral,3,food
"The healthcare is decent, not great but not bad either.",neutral,3,healthcare
"Great value for money, perfect for my needs in movies.",positive,5,movies
"Mediocre performance, but does the job for a healthcare.",neutral,3,healthcare
"Terrible food, completely unreliable and frustrating.",negative,1,food
"Mediocre performance, but does the job for a movies.",neutral,3,movies
"Neither great nor terrible, just another movies.",neutral,3,movies
"Terrible clothing, completely unreliable and frustrating.",negative,1,clothing
"Great value for money, perfect for my needs in software.",positive,4,software
The movies meets expectations but isn't impressive.,neutral,3,movies
"Great value for money, perfect for my needs in healthcare.",positive,5,healthcare
"Horrible experience with this healthcare, waste of money.",negative,2,healthcare
Absolutely love this healthcare! Exceeded my expectations.,positive,4,healthcare
"The worst food I have ever bought, do not recommend.",negative,2,food
"Mediocre performance, but does the job for a food.",neutral,3,food
"Superb customer_service, high quality and long-lasting.",positive,4,customer_service
"Neither great nor terrible, just another travel.",neutral,3,travel
"The worst clothing I have ever bought, do not recommend.",negative,2,clothing
"The movies is decent, not great but not bad either.",neutral,3,movies
"Superb clothing, high quality and long-lasting.",positive,5,clothing
"Horrible experience with this movies, waste of money.",negative,1,movies
"Amazing experience with this electronics, will buy again!",positive,4,electronics
"Horrible experience with this software, waste of money.",negative,2,software
"Terrible customer_service, completely unreliable and frustrating.",negative,2,customer_service
"Not worth the hype, bad food, regret my purchase.",negative,2,food
The movies meets expectations but isn't impressive.,neutral,3,movies
"Mediocre performance, but does the job for a customer_service.",neutral,3,customer_service
"Amazing experience with this software, will buy again!",positive,5,software
"Mediocre performance, but does the job for a software.",neutral,3,software
"Very disappointed with this customer_service, expected better.",negative,2,customer_service
"The software is decent, not great but not bad either.",neutral,3,software
"Great value for money, perfect for my needs in food.",positive,4,food
"Horrible experience with this travel, waste of money.",negative,2,travel
"Terrible electronics, completely unreliable and frustrating.",negative,2,electronics
